Navn;Kodeverdi;Eier;Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gyldig til;ID;Mer generelt begrep;Ekstern id
Porsgrunn;3806;Kartverket;Tilbaketrukket;02.01.2023;1;Porsgrunn;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3806;;
Porsgrunn;4001;Kartverket;Gyldig;02.01.2023;1;Porsgrunn;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4001;;
Porsgrunn;0805;Kartverket;Tilbaketrukket;02.01.2023;1;Porsgrunn;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0805;;
Raarvihke – Røyrvik;1739;Kartverket;Tilbaketrukket;02.01.2023;1;Raarvihke – Røyrvik;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1739;;
Raarvikhe – Røyrvik;5043;Kartverket;Gyldig;02.01.2023;1;Raarvikhe – Røyrvik;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5043;;
Radøy;1260;Kartverket;Tilbaketrukket;02.01.2023;1;Radøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1260;;
Rakkestad;3120;Kartverket;Gyldig;02.01.2023;1;Rakkestad;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3120;;
Rakkestad;0128;Kartverket;Tilbaketrukket;02.01.2023;1;Rakkestad;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0128;;
Rakkestad;3016;Kartverket;Tilbaketrukket;02.01.2023;1;Rakkestad;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3016;;
Ramnes;0718;Kartverket;Tilbaketrukket;02.01.2023;1;Ramnes;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0718;;
Rana;1833;Kartverket;Gyldig;02.01.2023;1;Rana;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1833;;
Randaberg;1127;Kartverket;Gyldig;02.01.2023;1;Randaberg;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1127;;
Rauma;1539;Kartverket;Gyldig;02.01.2023;1;Rauma;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1539;;
Re;0716;Kartverket;Tilbaketrukket;02.01.2023;1;Re;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0716;;
Rendalen;0432;Kartverket;Tilbaketrukket;02.01.2023;1;Rendalen;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0432;;
Rendalen;3424;Kartverket;Gyldig;02.01.2023;1;Rendalen;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3424;;
Rennebu;5022;Kartverket;Gyldig;02.01.2023;1;Rennebu;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5022;;
Rennebu;1635;Kartverket;Tilbaketrukket;02.01.2023;1;Rennebu;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1635;;
Rennesøy;1142;Kartverket;Tilbaketrukket;02.01.2023;1;Rennesøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1142;;
Rindal;5061;Kartverket;Gyldig;02.01.2023;1;Rindal;01.01.2019 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5061;;
Rindal;1567;Kartverket;Tilbaketrukket;02.01.2023;1;Rindal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1567;;
Ringebu;3439;Kartverket;Gyldig;02.01.2023;1;Ringebu;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3439;;
Ringebu;0520;Kartverket;Tilbaketrukket;02.01.2023;1;Ringebu;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0520;;
Ringerike;3305;Kartverket;Gyldig;02.01.2023;1;Ringerike;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3305;;
Ringerike;0605;Kartverket;Tilbaketrukket;02.01.2023;1;Ringerike;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0605;;
Ringerike;3007;Kartverket;Tilbaketrukket;02.01.2023;1;Ringerike;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3007;;
Ringsaker;3411;Kartverket;Gyldig;02.01.2023;1;Ringsaker;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3411;;
Ringsaker;0412;Kartverket;Tilbaketrukket;02.01.2023;1;Ringsaker;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0412;;
Rissa;1624;Kartverket;Tilbaketrukket;02.01.2023;1;Rissa;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1624;;
Risør;0901;Kartverket;Tilbaketrukket;02.01.2023;1;Risør;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0901;;
Risør;4201;Kartverket;Gyldig;02.01.2023;1;Risør;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4201;;
Roan;5019;Kartverket;Tilbaketrukket;02.01.2023;1;Roan;01.01.2018 00:00:00;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5019;;
Roan;1632;Kartverket;Tilbaketrukket;02.01.2023;1;Roan;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1632;;
Rollag;3051;Kartverket;Tilbaketrukket;02.01.2023;1;Rollag;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3051;;
Rollag;3336;Kartverket;Gyldig;02.01.2023;1;Rollag;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3336;;
Rollag;0632;Kartverket;Tilbaketrukket;02.01.2023;1;Rollag;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0632;;
Rolvsøy;0131;Kartverket;Tilbaketrukket;02.01.2023;1;Rolvsøy;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0131;;
Rosse – Røros;5025;Kartverket;Gyldig;02.01.2023;1;Rosse – Røros;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5025;;
Rygge;0136;Kartverket;Tilbaketrukket;02.01.2023;1;Rygge;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0136;;
Rælingen;3224;Kartverket;Gyldig;02.01.2023;1;Rælingen;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3224;;
Rælingen;3027;Kartverket;Tilbaketrukket;02.01.2023;1;Rælingen;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3027;;
Rælingen;0228;Kartverket;Tilbaketrukket;02.01.2023;1;Rælingen;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0228;;
Rødøy;1836;Kartverket;Gyldig;02.01.2023;1;Rødøy;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1836;;
Rømskog;0121;Kartverket;Tilbaketrukket;02.01.2023;1;Rømskog;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0121;;
Røros;1640;Kartverket;Tilbaketrukket;02.01.2023;1;Røros;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1640;;
Røst;1856;Kartverket;Gyldig;02.01.2023;1;Røst;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1856;;
Røyken;0627;Kartverket;Tilbaketrukket;02.01.2023;1;Røyken;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0627;;
Råde;3017;Kartverket;Tilbaketrukket;02.01.2023;1;Råde;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3017;;
Råde;0135;Kartverket;Tilbaketrukket;02.01.2023;1;Råde;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0135;;
Råde;3112;Kartverket;Gyldig;02.01.2023;1;Råde;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3112;;
Salangen;5522;Kartverket;Gyldig;02.01.2023;1;Salangen;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5522;;
Salangen;1923;Kartverket;Tilbaketrukket;02.01.2023;1;Salangen;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1923;;
Salangen;5417;Kartverket;Tilbaketrukket;02.01.2023;1;Salangen;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5417;;
Saltdal;1840;Kartverket;Gyldig;02.01.2023;1;Saltdal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1840;;
Samnanger;4623;Kartverket;Gyldig;02.01.2023;1;Samnanger;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4623;;
Samnanger;1242;Kartverket;Tilbaketrukket;02.01.2023;1;Samnanger;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1242;;
Sande i Møre og Romsdal;1514;Kartverket;Gyldig;02.01.2023;1;Sande i Møre og Romsdal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1514;;
Sande i Vestfold;0713;Kartverket;Tilbaketrukket;02.01.2023;1;Sande i Vestfold;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0713;;
Sandefjord;0710;Kartverket;Tilbaketrukket;02.01.2023;1;Sandefjord;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0710;;
Sandefjord;3804;Kartverket;Tilbaketrukket;02.01.2023;1;Sandefjord;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3804;;
Sandefjord;0706;Kartverket;Tilbaketrukket;02.01.2023;1;Sandefjord;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0706;;
Sandefjord;3907;Kartverket;Gyldig;02.01.2023;1;Sandefjord;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3907;;
Sandnes;1102;Kartverket;Tilbaketrukket;02.01.2023;1;Sandnes;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1102;;
Sandnes;1108;Kartverket;Gyldig;02.01.2023;1;Sandnes;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1108;;
Sandøy;1546;Kartverket;Tilbaketrukket;02.01.2023;1;Sandøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1546;;
Sarpsborg;3003;Kartverket;Tilbaketrukket;02.01.2023;1;Sarpsborg;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3003;;
Sarpsborg;0105;Kartverket;Tilbaketrukket;02.01.2023;1;Sarpsborg;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0105;;
Sarpsborg;3105;Kartverket;Gyldig;02.01.2023;1;Sarpsborg;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3105;;
Sarpsborg;0102;Kartverket;Tilbaketrukket;02.01.2023;1;Sarpsborg;09.08.1839 00:00:00;01.01.1992 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0102;;
Sauda;1135;Kartverket;Gyldig;02.01.2023;1;Sauda;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1135;;
Sauherad;0822;Kartverket;Tilbaketrukket;02.01.2023;1;Sauherad;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0822;;
Sel;0517;Kartverket;Tilbaketrukket;02.01.2023;1;Sel;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0517;;
Sel;3437;Kartverket;Gyldig;02.01.2023;1;Sel;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3437;;
Selbu;1664;Kartverket;Tilbaketrukket;02.01.2023;1;Selbu;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1664;;
Selbu;5032;Kartverket;Gyldig;02.01.2023;1;Selbu;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5032;;
Selje;1441;Kartverket;Tilbaketrukket;02.01.2023;1;Selje;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1441;;
Seljord;0828;Kartverket;Tilbaketrukket;02.01.2023;1;Seljord;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0828;;
Seljord;4022;Kartverket;Gyldig;02.01.2023;1;Seljord;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4022;;
Seljord;3820;Kartverket;Tilbaketrukket;02.01.2023;1;Seljord;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3820;;
Sem;0721;Kartverket;Tilbaketrukket;02.01.2023;1;Sem;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0721;;
Senja;5421;Kartverket;Tilbaketrukket;02.01.2023;1;Senja;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5421;;
Senja;5530;Kartverket;Gyldig;02.01.2023;1;Senja;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5530;;
Sigdal;0621;Kartverket;Tilbaketrukket;02.01.2023;1;Sigdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0621;;
Sigdal;3045;Kartverket;Tilbaketrukket;02.01.2023;1;Sigdal;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3045;;
Sigdal;3332;Kartverket;Gyldig;02.01.2023;1;Sigdal;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3332;;
Siljan;4010;Kartverket;Gyldig;02.01.2023;1;Siljan;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4010;;
Siljan;3812;Kartverket;Tilbaketrukket;02.01.2023;1;Siljan;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3812;;
Siljan;0811;Kartverket;Tilbaketrukket;02.01.2023;1;Siljan;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0811;;
Sirdal;4228;Kartverket;Gyldig;02.01.2023;1;Sirdal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4228;;
Sirdal;1046;Kartverket;Tilbaketrukket;02.01.2023;1;Sirdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1046;;
Skaun;1657;Kartverket;Tilbaketrukket;02.01.2023;1;Skaun;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1657;;
Skaun;5029;Kartverket;Gyldig;02.01.2023;1;Skaun;01.01.2018 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5029;;
Skedsmo;0231;Kartverket;Tilbaketrukket;02.01.2023;1;Skedsmo;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0231;;
Ski;0213;Kartverket;Tilbaketrukket;02.01.2023;1;Ski;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0213;;
Skien;3807;Kartverket;Tilbaketrukket;02.01.2023;1;Skien;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3807;;
Skien;4003;Kartverket;Gyldig;02.01.2023;1;Skien;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4003;;
Skien;0806;Kartverket;Tilbaketrukket;02.01.2023;1;Skien;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0806;;
Skiptvet;3015;Kartverket;Tilbaketrukket;02.01.2023;1;Skiptvet;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3015;;
Skiptvet;0127;Kartverket;Tilbaketrukket;02.01.2023;1;Skiptvet;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0127;;
Skiptvet;3116;Kartverket;Gyldig;02.01.2023;1;Skiptvet;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3116;;
Skjeberg;0115;Kartverket;Tilbaketrukket;02.01.2023;1;Skjeberg;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0115;;
Skjerstad;1842;Kartverket;Tilbaketrukket;02.01.2023;1;Skjerstad;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1842;;
Skjervøy;5427;Kartverket;Tilbaketrukket;02.01.2023;1;Skjervøy;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5427;;
Skjervøy;1941;Kartverket;Tilbaketrukket;02.01.2023;1;Skjervøy;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1941;;
Skjervøy;5542;Kartverket;Gyldig;02.01.2023;1;Skjervøy;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5542;;
Skjåk;3433;Kartverket;Gyldig;02.01.2023;1;Skjåk;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3433;;
Skjåk;0513;Kartverket;Tilbaketrukket;02.01.2023;1;Skjåk;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0513;;
Skodje;1529;Kartverket;Tilbaketrukket;02.01.2023;1;Skodje;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1529;;
Skånland;1913;Kartverket;Tilbaketrukket;02.01.2023;1;Skånland;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1913;;
Smøla;1573;Kartverket;Gyldig;02.01.2023;1;Smøla;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1573;;
Snillfjord;5012;Kartverket;Tilbaketrukket;02.01.2023;1;Snillfjord;01.01.2018 00:00:00;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5012;;
Snillfjord;1613;Kartverket;Tilbaketrukket;02.01.2023;1;Snillfjord;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1613;;
Snåase – Snåsa;5041;Kartverket;Gyldig;02.01.2023;1;Snåase – Snåsa;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5041;;
Snåase – Snåsa;1736;Kartverket;Tilbaketrukket;02.01.2023;1;Snåase – Snåsa;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1736;;
Sogndal;4640;Kartverket;Gyldig;02.01.2023;1;Sogndal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4640;;
Sogndal;1420;Kartverket;Tilbaketrukket;02.01.2023;1;Sogndal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1420;;
Sokndal;1111;Kartverket;Gyldig;02.01.2023;1;Sokndal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1111;;
Sola;1124;Kartverket;Gyldig;02.01.2023;1;Sola;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1124;;
Solund;4636;Kartverket;Gyldig;02.01.2023;1;Solund;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4636;;
Solund;1412;Kartverket;Tilbaketrukket;02.01.2023;1;Solund;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1412;;
Songdalen;1017;Kartverket;Tilbaketrukket;02.01.2023;1;Songdalen;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1017;;
Sortland – Suortá;1870;Kartverket;Gyldig;02.01.2023;1;Sortland – Suortá;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1870;;
Spitsbergen;2111;Kartverket;Tilbaketrukket;02.01.2023;1;Spitsbergen;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/2111;;
Spydeberg;0123;Kartverket;Tilbaketrukket;02.01.2023;1;Spydeberg;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0123;;
Stad;4649;Kartverket;Gyldig;02.01.2023;1;Stad;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4649;;
Stange;0417;Kartverket;Tilbaketrukket;02.01.2023;1;Stange;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0417;;
Stange;3413;Kartverket;Gyldig;02.01.2023;1;Stange;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3413;;
Stavanger;1103;Kartverket;Gyldig;02.01.2023;1;Stavanger;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1103;;
Stavern;0708;Kartverket;Tilbaketrukket;02.01.2023;1;Stavern;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0708;;
Steigen;1848;Kartverket;Gyldig;02.01.2023;1;Steigen;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1848;;
Steinkjer;1702;Kartverket;Tilbaketrukket;02.01.2023;1;Steinkjer;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1702;;
Steinkjer;5004;Kartverket;Tilbaketrukket;02.01.2023;1;Steinkjer;01.01.2018 00:00:00;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5004;;
Steinkjer;5006;Kartverket;Gyldig;02.01.2023;1;Steinkjer;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5006;;
Stjørdal;5035;Kartverket;Gyldig;02.01.2023;1;Stjørdal;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5035;;
Stjørdal;1714;Kartverket;Tilbaketrukket;02.01.2023;1;Stjørdal;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1714;;
Stokke;0720;Kartverket;Tilbaketrukket;02.01.2023;1;Stokke;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0720;;
Stord;1221;Kartverket;Tilbaketrukket;02.01.2023;1;Stord;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1221;;
Stord;4614;Kartverket;Gyldig;02.01.2023;1;Stord;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4614;;
Stordal;1526;Kartverket;Tilbaketrukket;02.01.2023;1;Stordal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1526;;
Stor-Elvdal;3423;Kartverket;Gyldig;02.01.2023;1;Stor-Elvdal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3423;;
Stor-Elvdal;0430;Kartverket;Tilbaketrukket;02.01.2023;1;Stor-Elvdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0430;;
